序号,名称,型号,规格,镀锌钢板/不锈钢板厚度（参照技规）,数量,单位,含税单价（13%）,价税合计,品牌,备注
消声器",XZP,320*700,HJ2523-2012,1,个,731,731,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
303,"XZP100
消声器",XZP,400*250,HJ2523-2012,1,个,472,472,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
304,"XZP100
消声器",XZP,700*200,HJ2523-2012,1,个,647,647,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
305,"XZP100
消声器",XZP,300*800,HJ2523-2012,1,个,787,787,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
306,"XZP100
消声器",XZP,320*400,HJ2523-2012,1,个,521,521,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
307,"XZP100
消声器",XZP,500*400,HJ2523-2012,10,个,647,6470,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
308,"XZP100
消声器",XZP,500*160,HJ2523-2012,2,个,479,958,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
309,"XZP100
消声器",XZP,1250*800,HJ2523-2012,8,个,1452,11616,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
310,"XZP100
消声器",XZP,1400*630,HJ2523-2012,4,个,1438,5752,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
311,"XZP100
消声器",XZP,1250*630,HJ2523-2012,4,个,1333,5332,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
312,"ZP100
消声器",ZP,1600*1250,HJ2523-2012,3,个,2012,6036,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
313,"ZP100
消声器",ZP,2000*1000,HJ2523-2012,1,个,2117,2117,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
314,"ZP100
消声器",ZP,750*320,HJ2523-2012,1,个,766,766,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
315,"ZP100
消声器",ZP,630*320,HJ2523-2012,1,个,682,682,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
316,"ZP100
消声器",ZP,900*2000,HJ2523-2012,1,个,2047,2047,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
317,"ZP100
消声器",ZP,1600*1200,HJ2523-2012,2,个,1977,3954,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
318,"ZP100
消声器",ZP,1250*1650,HJ2523-2012,1,个,2047,2047,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
319,"ZP100
消声器",ZP,1600*1300,HJ2523-2012,1,个,2047,2047,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
320,"ZP100
消声器",ZP,1400*1300,HJ2523-2012,1,个,1907,1907,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
321,"ZP100
消声器",ZP,1000*1400,HJ2523-2012,2,个,1697,3394,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
322,"ZP100
消声器",ZP,1600*3000,HJ2523-2012,1,个,3237,3237,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
323,"ZP100
消声器",ZP,630*250,HJ2523-2012,5,个,633,3165,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
324,"ZP100
消声器",ZP,1250*1600,HJ2523-2012,1,个,2012,2012,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
325,"ZP100
消声器",ZP,1250*1250,HJ2523-2012,2,个,1767,3534,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
326,"ZP100
消声器",ZP,1600*1000,HJ2523-2012,1,个,1837,1837,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
327,"ZP100
消声器",ZP,900*630,HJ2523-2012,1,个,1088,1088,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
328,"ZP100
消声器",ZP,1100*1500,HJ2523-2012,1,个,1837,1837,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
329,"XZP200
消声器",XZP,1600*800,HJ2523-2012,2,个,1708,3416,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
330,"XZP200
消声器",XZP,1250*800,HJ2523-2012,6,个,1463,8778,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
331,"XZP200
消声器",XZP,2500*500,HJ2523-2012,1,个,2128,2128,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
332,"XZP200
消声器",XZP,1600*1600,HJ2523-2012,1,个,2268,2268,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
333,"XZP200
消声器",XZP,1250*1000,HJ2523-2012,2,个,1603,3206,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
334,"FD(150℃）
防火阀",FD,2500*1000,GB15930-2007,1,个,4644,4644,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
335,"FD(150℃）
防火阀",FD,2000*800,GB15930-2007,2,个,3432,6864,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
336,"FD(150℃）
防火阀",FD,1600*500,GB15930-2007,2,个,2292,4584,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
337,"FD(150℃）
防火阀",FD,1250*630,GB15930-2007,1,个,2124,2124,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
338,"FD(150℃）
防火阀",FD,1000*400,GB15930-2007,3,个,1500,4500,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
339,"FD(150℃）
防火阀",FD,2000*1000,GB15930-2007,1,个,3864,3864,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
340,"FD(150℃）
防火阀",FD,1900*850,GB15930-2007,1,个,3406,3406,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
341,"FD(150℃）
防火阀",FD,800*1000,GB15930-2007,2,个,2076,4152,扬州新扬,2025.12.10，无预付款；货到现场次月支付至送货金额的80%；竣工验收合格后支付至送货金额的90%；竣工结算完成后支付至送货金额的97%；质保金3%保留两年(质保期自竣工验收合格后算起)。
